起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
頂溪,南港展覽館,35,28,14,27
頂溪,南港軟體園區,40,32,16,33
頂溪,東湖,40,32,16,35
頂溪,葫洲,40,32,16,37
頂溪,大湖公園,45,36,18,37
頂溪,內湖,45,36,18,36
頂溪,文德,40,32,16,34
頂溪,港墘,40,32,16,32
頂溪,西湖,40,32,16,31
頂溪,劍南路,35,28,14,29
頂溪,大直,35,28,14,27
頂溪,松山機場,30,24,12,23
頂溪,中山國中,30,24,12,20
頂溪,南京東路,25,20,10,19
頂溪,忠孝復興,25,20,10,12
頂溪,大安,25,20,10,11
頂溪,科技大樓,25,20,10,17
頂溪,六張犁,25,20,10,20
頂溪,麟光,25,20,10,21
頂溪,辛亥,30,24,12,24
頂溪,萬芳醫院,30,24,12,26
頂溪,萬芳社區,35,28,14,28
頂溪,木柵,35,28,14,29
頂溪,動物園,35,28,14,30
頂溪,淡水,55,44,22,46
頂溪,紅樹林,55,44,22,43
頂溪,竹圍,50,40,20,41
頂溪,關渡,45,36,18,38
頂溪,忠義,45,36,18,36
頂溪,復興崗,45,36,18,34
頂溪,北投,40,32,16,32
頂溪,新北投,40,32,16,37
頂溪,奇岩,40,32,16,30
頂溪,唭哩岸,35,28,14,28
頂溪,石牌,35,28,14,26
頂溪,明德,35,28,14,25
頂溪,芝山,35,28,14,23
頂溪,士林,30,24,12,21
頂溪,劍潭,30,24,12,19
頂溪,圓山,25,20,10,17
頂溪,民權西路,25,20,10,15
頂溪,雙連,25,20,10,14
頂溪,中山,25,20,10,12
頂溪,台北車站,20,16,8,10
頂溪,台大醫院,20,16,8,9
頂溪,中正紀念堂,20,16,8,7
頂溪,東門,20,16,8,7
頂溪,大安森林公園,20,16,8,10
頂溪,大安,25,20,10,11
頂溪,信義安和,25,20,10,13
頂溪,台北101/世貿,25,20,10,15
頂溪,象山,25,20,10,17
頂溪,小南門,20,16,8,9
頂溪,古亭,20,16,8,4
頂溪,台電大樓,20,16,8,7
頂溪,公館,20,16,8,9
頂溪,萬隆,25,20,10,11
頂溪,景美,25,20,10,13
頂溪,大坪林,25,20,10,15
頂溪,七張,30,24,12,16
頂溪,小碧潭,30,24,12,23
頂溪,新店區公所,30,24,12,18
頂溪,新店,30,24,12,20
頂溪,蘆洲,35,28,14,30
頂溪,三民高中,35,28,14,28
頂溪,徐匯中學,35,28,14,26
頂溪,三和國中,30,24,12,24
頂溪,三重國小,30,24,12,22
頂溪,迴龍,45,36,18,40
頂溪,丹鳳,45,36,18,37
頂溪,輔大,40,32,16,35
頂溪,新莊,40,32,16,32
頂溪,頭前庄,35,28,14,30
頂溪,先嗇宮,35,28,14,28
頂溪,三重,30,24,12,25
頂溪,菜寮,30,24,12,24
頂溪,台北橋,30,24,12,22
頂溪,大橋頭,25,20,10,19
頂溪,民權西路,25,20,10,15
頂溪,中山國小,25,20,10,15
頂溪,行天宮,25,20,10,13
頂溪,松江南京,25,20,10,11
頂溪,忠孝新生,20,16,8,9
頂溪,東門,20,16,8,7
頂溪,古亭,20,16,8,4
頂溪,永安市場,20,16,8,2
頂溪,景安,20,16,8,4
頂溪,南勢角,20,16,8,6
頂溪,南港展覽館,35,28,14,27
頂溪,南港,35,28,14,25
頂溪,昆陽,35,28,14,23
頂溪,後山埤,30,24,12,21
頂溪,永春,30,24,12,19
頂溪,市政府,30,24,12,17
頂溪,國父紀念館,25,20,10,16
頂溪,忠孝敦化,25,20,10,14
頂溪,忠孝復興,25,20,10,12
頂溪,忠孝新生,20,16,8,9
頂溪,善導寺,25,20,10,12
頂溪,台北車站,20,16,8,10
頂溪,西門,20,16,8,11
頂溪,龍山寺,25,20,10,15
頂溪,江子翠,30,24,12,19
頂溪,新埔,30,24,12,20
頂溪,板橋,35,28,14,22
頂溪,府中,35,28,14,24
頂溪,亞東醫院,35,28,14,26
頂溪,海山,40,32,16,29
頂溪,土城,40,32,16,31
頂溪,永寧,45,36,18,33
