起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
永安市場,南港展覽館,40,32,16,29
永安市場,南港軟體園區,40,32,16,36
永安市場,東湖,40,32,16,37
永安市場,葫洲,45,36,18,39
永安市場,大湖公園,45,36,18,39
永安市場,內湖,45,36,18,38
永安市場,文德,45,36,18,36
永安市場,港墘,45,36,18,35
永安市場,西湖,40,32,16,33
永安市場,劍南路,40,32,16,31
永安市場,大直,35,28,14,29
永安市場,松山機場,35,28,14,26
永安市場,中山國中,30,24,12,23
永安市場,南京東路,30,24,12,21
永安市場,忠孝復興,25,20,10,14
永安市場,大安,25,20,10,13
永安市場,科技大樓,25,20,10,20
永安市場,六張犁,30,24,12,22
永安市場,麟光,30,24,12,24
永安市場,辛亥,30,24,12,26
永安市場,萬芳醫院,35,28,14,28
永安市場,萬芳社區,35,28,14,30
永安市場,木柵,35,28,14,31
永安市場,動物園,35,28,14,33
永安市場,淡水,55,44,22,48
永安市場,紅樹林,55,44,22,45
永安市場,竹圍,50,40,20,43
永安市場,關渡,50,40,20,40
永安市場,忠義,45,36,18,38
永安市場,復興崗,45,36,18,36
永安市場,北投,40,32,16,34
永安市場,新北投,45,36,18,39
永安市場,奇岩,40,32,16,32
永安市場,唭哩岸,40,32,16,30
永安市場,石牌,35,28,14,28
永安市場,明德,35,28,14,27
永安市場,芝山,35,28,14,25
永安市場,士林,35,28,14,23
永安市場,劍潭,30,24,12,21
永安市場,圓山,30,24,12,19
永安市場,民權西路,25,20,10,17
永安市場,雙連,25,20,10,16
永安市場,中山,25,20,10,14
永安市場,台北車站,25,20,10,13
永安市場,台大醫院,25,20,10,11
永安市場,中正紀念堂,20,16,8,9
永安市場,東門,25,20,10,9
永安市場,大安森林公園,25,20,10,12
永安市場,大安,25,20,10,13
永安市場,信義安和,25,20,10,15
永安市場,台北101/世貿,30,24,12,17
永安市場,象山,30,24,12,19
永安市場,小南門,25,20,10,11
永安市場,古亭,20,16,8,6
永安市場,台電大樓,20,16,8,9
永安市場,公館,25,20,10,11
永安市場,萬隆,25,20,10,13
永安市場,景美,25,20,10,15
永安市場,大坪林,30,24,12,17
永安市場,七張,30,24,12,18
永安市場,小碧潭,35,28,14,25
永安市場,新店區公所,30,24,12,20
永安市場,新店,35,28,14,22
永安市場,蘆洲,40,32,16,32
永安市場,三民高中,35,28,14,30
永安市場,徐匯中學,35,28,14,28
永安市場,三和國中,35,28,14,26
永安市場,三重國小,30,24,12,24
永安市場,迴龍,50,40,20,42
永安市場,丹鳳,45,36,18,39
永安市場,輔大,45,36,18,37
永安市場,新莊,40,32,16,34
永安市場,頭前庄,40,32,16,32
永安市場,先嗇宮,35,28,14,30
永安市場,三重,35,28,14,27
永安市場,菜寮,30,24,12,26
永安市場,台北橋,30,24,12,24
永安市場,大橋頭,30,24,12,21
永安市場,民權西路,25,20,10,17
永安市場,中山國小,30,24,12,17
永安市場,行天宮,30,24,12,15
永安市場,松江南京,25,20,10,14
永安市場,忠孝新生,25,20,10,11
永安市場,東門,25,20,10,9
永安市場,古亭,20,16,8,6
永安市場,頂溪,20,16,8,2
永安市場,景安,20,16,8,2
永安市場,南勢角,20,16,8,4
永安市場,南港展覽館,40,32,16,29
永安市場,南港,40,32,16,27
永安市場,昆陽,35,28,14,25
永安市場,後山埤,35,28,14,23
永安市場,永春,30,24,12,21
永安市場,市政府,30,24,12,19
永安市場,國父紀念館,30,24,12,18
永安市場,忠孝敦化,30,24,12,16
永安市場,忠孝復興,25,20,10,14
永安市場,忠孝新生,25,20,10,11
永安市場,善導寺,25,20,10,14
永安市場,台北車站,25,20,10,13
永安市場,西門,25,20,10,13
永安市場,龍山寺,25,20,10,17
永安市場,江子翠,30,24,12,21
永安市場,新埔,35,28,14,22
永安市場,板橋,35,28,14,25
永安市場,府中,35,28,14,26
永安市場,亞東醫院,40,32,16,28
永安市場,海山,40,32,16,31
永安市場,土城,45,36,18,33
永安市場,永寧,45,36,18,36
