起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
南勢角,南港展覽館,45,36,18,33
南勢角,南港軟體園區,45,36,18,39
南勢角,東湖,45,36,18,41
南勢角,葫洲,45,36,18,42
南勢角,大湖公園,50,40,20,43
南勢角,內湖,50,40,20,41
南勢角,文德,45,36,18,40
南勢角,港墘,45,36,18,38
南勢角,西湖,45,36,18,37
南勢角,劍南路,40,32,16,34
南勢角,大直,40,32,16,32
南勢角,松山機場,35,28,14,29
南勢角,中山國中,35,28,14,26
南勢角,南京東路,30,24,12,24
南勢角,忠孝復興,30,24,12,18
南勢角,大安,30,24,12,17
南勢角,科技大樓,30,24,12,23
南勢角,六張犁,30,24,12,26
南勢角,麟光,35,28,14,27
南勢角,辛亥,35,28,14,29
南勢角,萬芳醫院,35,28,14,31
南勢角,萬芳社區,40,32,16,33
南勢角,木柵,40,32,16,35
南勢角,動物園,40,32,16,36
南勢角,淡水,60,48,24,52
南勢角,紅樹林,55,44,22,49
南勢角,竹圍,55,44,22,46
南勢角,關渡,50,40,20,43
南勢角,忠義,50,40,20,42
南勢角,復興崗,50,40,20,40
南勢角,北投,45,36,18,37
南勢角,新北投,45,36,18,43
南勢角,奇岩,45,36,18,35
南勢角,唭哩岸,45,36,18,34
南勢角,石牌,40,32,16,32
南勢角,明德,40,32,16,30
南勢角,芝山,40,32,16,29
南勢角,士林,35,28,14,27
南勢角,劍潭,35,28,14,25
南勢角,圓山,30,24,12,23
南勢角,民權西路,30,24,12,21
南勢角,雙連,30,24,12,19
南勢角,中山,30,24,12,18
南勢角,台北車站,25,20,10,16
南勢角,台大醫院,25,20,10,15
南勢角,中正紀念堂,25,20,10,13
南勢角,東門,25,20,10,12
南勢角,大安森林公園,25,20,10,15
南勢角,大安,30,24,12,17
南勢角,信義安和,30,24,12,19
南勢角,台北101/世貿,30,24,12,21
南勢角,象山,35,28,14,22
南勢角,小南門,25,20,10,15
南勢角,古亭,25,20,10,9
南勢角,台電大樓,25,20,10,13
南勢角,公館,25,20,10,14
南勢角,萬隆,30,24,12,17
南勢角,景美,30,24,12,18
南勢角,大坪林,30,24,12,20
南勢角,七張,35,28,14,22
南勢角,小碧潭,35,28,14,28
南勢角,新店區公所,35,28,14,24
南勢角,新店,35,28,14,26
南勢角,蘆洲,40,32,16,36
南勢角,三民高中,40,32,16,34
南勢角,徐匯中學,40,32,16,32
南勢角,三和國中,35,28,14,30
南勢角,三重國小,35,28,14,28
南勢角,迴龍,50,40,20,46
南勢角,丹鳳,50,40,20,43
南勢角,輔大,45,36,18,40
南勢角,新莊,45,36,18,38
南勢角,頭前庄,40,32,16,36
南勢角,先嗇宮,40,32,16,34
南勢角,三重,35,28,14,31
南勢角,菜寮,35,28,14,29
南勢角,台北橋,35,28,14,27
南勢角,大橋頭,30,24,12,25
南勢角,民權西路,30,24,12,21
南勢角,中山國小,30,24,12,21
南勢角,行天宮,30,24,12,19
南勢角,松江南京,30,24,12,17
南勢角,忠孝新生,30,24,12,15
南勢角,東門,25,20,10,12
南勢角,古亭,25,20,10,9
南勢角,頂溪,20,16,8,6
南勢角,永安市場,20,16,8,4
南勢角,景安,20,16,8,2
南勢角,南港展覽館,45,36,18,33
南勢角,南港,40,32,16,30
南勢角,昆陽,40,32,16,28
南勢角,後山埤,35,28,14,26
南勢角,永春,35,28,14,25
南勢角,市政府,35,28,14,23
南勢角,國父紀念館,30,24,12,21
南勢角,忠孝敦化,30,24,12,20
南勢角,忠孝復興,30,24,12,18
南勢角,忠孝新生,30,24,12,15
南勢角,善導寺,30,24,12,18
南勢角,台北車站,25,20,10,16
南勢角,西門,25,20,10,17
南勢角,龍山寺,30,24,12,21
南勢角,江子翠,35,28,14,24
南勢角,新埔,35,28,14,26
南勢角,板橋,40,32,16,28
南勢角,府中,40,32,16,30
南勢角,亞東醫院,40,32,16,32
南勢角,海山,45,36,18,35
南勢角,土城,45,36,18,37
南勢角,永寧,50,40,20,39
