起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
台北車站,南港展覽館,30,24,12,20
台北車站,南港軟體園區,35,28,14,26
台北車站,東湖,35,28,14,28
台北車站,葫洲,35,28,14,30
台北車站,大湖公園,40,32,16,30
台北車站,內湖,40,32,16,29
台北車站,文德,35,28,14,27
台北車站,港墘,35,28,14,25
台北車站,西湖,35,28,14,24
台北車站,劍南路,30,24,12,22
台北車站,大直,30,24,12,19
台北車站,松山機場,25,20,10,16
台北車站,中山國中,20,16,8,13
台北車站,南京東路,20,16,8,12
台北車站,忠孝復興,20,16,8,5
台北車站,大安,20,16,8,10
台北車站,科技大樓,20,16,8,13
台北車站,六張犁,25,20,10,15
台北車站,麟光,25,20,10,17
台北車站,辛亥,25,20,10,19
台北車站,萬芳醫院,30,24,12,21
台北車站,萬芳社區,30,24,12,23
台北車站,木柵,30,24,12,24
台北車站,動物園,35,28,14,26
台北車站,淡水,50,40,20,35
台北車站,紅樹林,45,36,18,32
台北車站,竹圍,40,32,16,30
台北車站,關渡,40,32,16,27
台北車站,忠義,35,28,14,26
台北車站,復興崗,35,28,14,24
台北車站,北投,30,24,12,21
台北車站,新北投,35,28,14,27
台北車站,奇岩,30,24,12,19
台北車站,唭哩岸,30,24,12,18
台北車站,石牌,25,20,10,16
台北車站,明德,25,20,10,14
台北車站,芝山,25,20,10,12
台北車站,士林,25,20,10,11
台北車站,劍潭,20,16,8,9
台北車站,圓山,20,16,8,6
台北車站,民權西路,20,16,8,4
台北車站,雙連,20,16,8,3
台北車站,中山,20,16,8,2
台北車站,台大醫院,20,16,8,2
台北車站,中正紀念堂,20,16,8,3
台北車站,東門,20,16,8,6
台北車站,大安森林公園,20,16,8,8
台北車站,大安,20,16,8,10
台北車站,信義安和,20,16,8,12
台北車站,台北101/世貿,25,20,10,13
台北車站,象山,25,20,10,15
台北車站,小南門,20,16,8,6
台北車站,古亭,20,16,8,5
台北車站,台電大樓,20,16,8,7
台北車站,公館,20,16,8,9
台北車站,萬隆,25,20,10,11
台北車站,景美,25,20,10,13
台北車站,大坪林,30,24,12,15
台北車站,七張,30,24,12,17
台北車站,小碧潭,30,24,12,23
台北車站,新店區公所,30,24,12,18
台北車站,新店,30,24,12,20
台北車站,蘆洲,30,24,12,20
台北車站,三民高中,25,20,10,18
台北車站,徐匯中學,25,20,10,16
台北車站,三和國中,25,20,10,14
台北車站,三重國小,20,16,8,12
台北車站,迴龍,40,32,16,30
台北車站,丹鳳,35,28,14,27
台北車站,輔大,35,28,14,24
台北車站,新莊,30,24,12,22
台北車站,頭前庄,30,24,12,20
台北車站,先嗇宮,25,20,10,18
台北車站,三重,25,20,10,15
台北車站,菜寮,20,16,8,13
台北車站,台北橋,20,16,8,11
台北車站,大橋頭,20,16,8,9
台北車站,民權西路,20,16,8,4
台北車站,中山國小,20,16,8,9
台北車站,行天宮,20,16,8,9
台北車站,松江南京,20,16,8,7
台北車站,忠孝新生,20,16,8,3
台北車站,東門,20,16,8,6
台北車站,古亭,20,16,8,5
台北車站,頂溪,20,16,8,10
台北車站,永安市場,25,20,10,13
台北車站,景安,25,20,10,14
台北車站,南勢角,25,20,10,16
台北車站,南港展覽館,30,24,12,20
台北車站,南港,30,24,12,18
台北車站,昆陽,25,20,10,16
台北車站,後山埤,25,20,10,13
台北車站,永春,25,20,10,12
台北車站,市政府,20,16,8,10
台北車站,國父紀念館,20,16,8,8
台北車站,忠孝敦化,20,16,8,7
台北車站,忠孝復興,20,16,8,5
台北車站,忠孝新生,20,16,8,3
台北車站,善導寺,20,16,8,2
台北車站,西門,20,16,8,3
台北車站,龍山寺,20,16,8,5
台北車站,江子翠,25,20,10,9
台北車站,新埔,25,20,10,10
台北車站,板橋,25,20,10,12
台北車站,府中,30,24,12,14
台北車站,亞東醫院,30,24,12,16
台北車站,海山,35,28,14,19
台北車站,土城,35,28,14,21
台北車站,永寧,35,28,14,23
