起站,訖站,單程票,悠遊卡,敬老卡、愛心卡、愛心陪伴卡,站間行駛時間
小南門,南港展覽館,35,28,14,27
小南門,南港軟體園區,35,28,14,33
小南門,東湖,40,32,16,35
小南門,葫洲,40,32,16,36
小南門,大湖公園,40,32,16,37
小南門,內湖,40,32,16,35
小南門,文德,40,32,16,33
小南門,港墘,40,32,16,32
小南門,西湖,35,28,14,30
小南門,劍南路,35,28,14,28
小南門,大直,30,24,12,26
小南門,松山機場,30,24,12,23
小南門,中山國中,25,20,10,20
小南門,南京東路,25,20,10,18
小南門,忠孝復興,20,16,8,12
小南門,大安,20,16,8,10
小南門,科技大樓,20,16,8,16
小南門,六張犁,25,20,10,18
小南門,麟光,25,20,10,20
小南門,辛亥,30,24,12,22
小南門,萬芳醫院,30,24,12,24
小南門,萬芳社區,30,24,12,26
小南門,木柵,30,24,12,27
小南門,動物園,35,28,14,29
小南門,淡水,55,44,22,42
小南門,紅樹林,50,40,20,39
小南門,竹圍,45,36,18,37
小南門,關渡,40,32,16,34
小南門,忠義,40,32,16,33
小南門,復興崗,40,32,16,31
小南門,北投,35,28,14,28
小南門,新北投,40,32,16,34
小南門,奇岩,35,28,14,26
小南門,唭哩岸,35,28,14,25
小南門,石牌,30,24,12,23
小南門,明德,30,24,12,21
小南門,芝山,30,24,12,20
小南門,士林,25,20,10,18
小南門,劍潭,25,20,10,16
小南門,圓山,20,16,8,13
小南門,民權西路,20,16,8,11
小南門,雙連,20,16,8,10
小南門,中山,20,16,8,9
小南門,台北車站,20,16,8,6
小南門,台大醫院,20,16,8,5
小南門,中正紀念堂,20,16,8,2
小南門,東門,20,16,8,6
小南門,大安森林公園,20,16,8,8
小南門,大安,20,16,8,10
小南門,信義安和,20,16,8,12
小南門,台北101/世貿,25,20,10,14
小南門,象山,25,20,10,15
小南門,古亭,20,16,8,4
小南門,台電大樓,20,16,8,6
小南門,公館,20,16,8,8
小南門,萬隆,25,20,10,10
小南門,景美,25,20,10,12
小南門,大坪林,25,20,10,14
小南門,七張,30,24,12,16
小南門,小碧潭,30,24,12,22
小南門,新店區公所,30,24,12,17
小南門,新店,30,24,12,20
小南門,蘆洲,30,24,12,27
小南門,三民高中,30,24,12,25
小南門,徐匯中學,30,24,12,23
小南門,三和國中,25,20,10,21
小南門,三重國小,25,20,10,19
小南門,迴龍,40,32,16,37
小南門,丹鳳,40,32,16,34
小南門,輔大,35,28,14,31
小南門,新莊,35,28,14,29
小南門,頭前庄,30,24,12,27
小南門,先嗇宮,30,24,12,25
小南門,三重,25,20,10,22
小南門,菜寮,25,20,10,20
小南門,台北橋,25,20,10,18
小南門,大橋頭,20,16,8,16
小南門,民權西路,20,16,8,11
小南門,中山國小,20,16,8,17
小南門,行天宮,25,20,10,15
小南門,松江南京,20,16,8,13
小南門,忠孝新生,20,16,8,10
小南門,東門,20,16,8,6
小南門,古亭,20,16,8,4
小南門,頂溪,20,16,8,9
小南門,永安市場,25,20,10,11
小南門,景安,25,20,10,13
小南門,南勢角,25,20,10,15
小南門,南港展覽館,35,28,14,27
小南門,南港,35,28,14,24
小南門,昆陽,30,24,12,22
小南門,後山埤,30,24,12,20
小南門,永春,25,20,10,18
小南門,市政府,25,20,10,17
小南門,國父紀念館,25,20,10,15
小南門,忠孝敦化,25,20,10,13
小南門,忠孝復興,20,16,8,12
小南門,忠孝新生,20,16,8,10
小南門,善導寺,20,16,8,8
小南門,台北車站,20,16,8,6
小南門,西門,20,16,8,2
小南門,龍山寺,20,16,8,6
小南門,江子翠,25,20,10,10
小南門,新埔,25,20,10,11
小南門,板橋,25,20,10,13
小南門,府中,30,24,12,15
小南門,亞東醫院,30,24,12,17
小南門,海山,30,24,12,20
小南門,土城,35,28,14,22
小南門,永寧,35,28,14,24
